기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,영업이익,주당배당금,EBITDA,날짜,시가총액,주가,주식수,GP/A,ROE,PBR,유동비율,NCAV,PER,PSR,PCR,2016-매출액(수익),매출액(수익)-YoY,증자
00145446,1,1,008250,이건산업,439283118747.0,153345211167.0,43172769891.0,121109999999.0,178970000000.0,5440000000.0,285940000000.0,298670000000.0,41600000000.0,16000000000.0,25000000000.0,28560000000.0,2018-08-01,114357005000.0,12050.0,12050.0,0.09828005686661694,0.03547551278973811,0.7457487855650083,0.6767055931105772,-1.4413633865367494,21.021508272058824,0.38288748451468174,2.748966466346154,198320000000.0,0.5060004033884631,0
00145552,1,1,005950,이수화학,999536231883.0,344151949606.0,107733175510.0,492030000000.0,587610000000.0,-930000000.0,655380000000.0,1507750000000.0,10200000000.0,31130000000.0,45300000000.0,31720000000.0,2018-08-01,171113600000.0,11350.0,11350.0,0.10778316190404054,-0.002702294730756877,0.4972036340224085,0.8373410935824782,-0.9546289716305425,-183.9931182795699,0.11348937158016913,16.775843137254903,899379999999.0,0.6764326536076812,0
00145598,1,1,102460,이연제약,290843099318.0,219664336235.0,72650000000.0,161690000000.0,15480000000.0,12890000000.0,71180000000.0,126250000000.0,16760000000.0,16000000000.0,35000000000.0,17650000000.0,2018-08-01,332046000000.0,19850.0,19850.0,0.2497910391216346,0.058680440443505115,1.511606324864554,10.445090439276486,0.27258271444317955,25.759968968192396,2.6300673267326733,19.8118138424821,121850000000.0,0.036109971276159225,1
00145686,1,1,000760,이화산업,280830381296.0,184790554742.0,12326162234.0,44880000000.0,49380000000.0,-2970000000.0,96040000000.0,65660000000.0,-2850000000.0,780000000.0,0.0,409999999.0,2018-08-01,59220000000.0,21300.0,21300.0,0.0438918402528821,-0.01607225003543412,0.3204709249489591,0.9088699878493317,-0.8638973319824383,-19.939393939393938,0.9019189765458422,-20.778947368421054,47350000000.0,0.38669482576557557,0
00145880,1,1,004020,현대제철,33373824864352.0,17035523008008.0,2432475730891.0,7863500000000.0,6707220000000.0,727540000000.0,16338300000000.0,19165960000000.0,1719770000000.0,1367550000000.0,75000000000.0,2883750000000.0,2018-08-01,7272795282500.0,54200.0,54200.0,0.07288573427762038,0.042707230042658535,0.4269194012465147,1.1723933313653048,-1.1652741031212988,9.996419829150287,0.37946417933148147,4.228934847392384,14376620000000.0,0.33313393551474557,0
00145914,1,1,017250,인터엠,125916858265.0,82161694228.0,28135450075.0,57729999999.0,34160000000.0,1960000000.0,43760000000.0,98940000000.0,2370000000.0,3130000000.0,12000000000.0,9010000000.0,2018-08-01,46720936740.0,2190.0,2190.0,0.22344466390502823,0.023855399020387396,0.5686462186423354,1.6899882903688526,0.29900941577311363,23.83721262244898,0.4722148447543966,19.71347541772152,88070000000.0,0.12342454865447938,0
00146083,1,1,000230,일동홀딩스,274838717939.0,174635045870.0,18170000000.0,58320000000.0,81600000000.0,-550000000.0,100180000000.0,41070000000.0,-2190000000.0,-1830000000.0,18200000000.0,3270000000.0,2018-08-01,146864144000.0,13950.0,13950.0,0.06611150036012321,-0.0031494251183088718,0.8409774983500566,0.7147058823529412,-0.28502532245038653,-267.0257163636364,3.575947017287558,-67.06125296803653,19980000000.0,1.0555555555555554,1
00146232,1,1,013360,일성건설,305298893598.0,84203213379.0,32217559896.0,207240000000.0,157040000000.0,-12020000000.0,221100000000.0,420830000000.0,-3370000000.0,12930000000.0,0.0,1889999999.0,2018-08-01,79956822400.0,1505.0,1505.0,0.10552792876616915,-0.14274989656152182,0.9495697277028262,1.3196637799286806,-0.1733435569845757,-6.651981896838603,0.18999791459734333,-23.72606005934718,279290000000.0,0.5067850621218088,0
00146269,1,1,003200,일신방직,895872906997.0,704866192807.0,96220859906.0,354560000000.0,89540000000.0,17040000000.0,191010000000.0,492470000000.0,37030000000.0,14460000000.0,150000000000.0,45500000000.0,2018-08-01,259200000000.0,107500.0,107500.0,0.10740458736333033,0.024174801081239736,0.367729368559703,3.9597945052490506,0.6309799382716049,15.211267605633802,0.5263264767396999,6.999729948690251,323200000000.0,0.5237314356435643,0
00146436,1,1,067570,엔브이에이치코리아,466432212758.0,179445467909.0,55441512808.0,232240000000.0,221810000000.0,6420000000.0,286990000000.0,551660000000.0,21360000000.0,11350000000.0,14000000000.0,34120000000.0,2018-08-01,90474999300.0,3190.0,3190.0,0.11886295862838452,0.03577688572918262,0.5041921668697784,1.047022226229656,-0.6051395459916848,14.09267901869159,0.16400500181271072,4.235720941011236,368400000000.0,0.49744842562432146,0
00146454,1,1,007570,일양약품,436373966392.0,210983628964.0,136178218549.0,166140000000.0,206710000000.0,12940000000.0,225390000000.0,269810000000.0,30030000000.0,24430000000.0,0.0,34820000000.0,2018-08-01,620899078400.0,32000.0,32000.0,0.31206769660193123,0.0613317728182974,2.9428779922348554,0.8037347007885444,-0.09542613616480446,47.982927233384856,2.3012456113561397,20.675959986679988,176420000000.0,0.5293617503684389,0
00146542,1,1,008500,일정실업,67184974279.0,50917321191.0,3470574549.0,39120000000.0,14630000000.0,-5700000000.0,16269999999.0,49090000000.0,-2970000000.0,-6380000000.0,50000000000.0,-4800000000.0,2018-08-01,22800000000.0,19000.0,19000.0,0.05165700495154907,-0.11194618779370341,0.44778475117481364,2.6739576213260423,1.0021929825,-4.0,0.4644530454267672,-7.6767676767676765,59540000000.0,-0.17551226066509906,0
00146560,1,1,019540,일지테크,364128721464.0,127687234785.0,19560182239.0,126930000000.0,232880000000.0,8170000000.0,236440000000.0,261119999999.0,57800000000.0,919999999.0,7000000000.0,47200000000.0,2018-08-01,44121577500.0,3235.0,3235.0,0.05371776815725271,0.06398446965945077,0.34554415384037407,0.5450446581930608,-2.482005544792681,5.40043788249694,0.1689705020686618,0.7633490916955017,99340000000.0,1.62854841955909,0
00146649,1,1,015860,일진홀딩스,1079321232339.0,450166504718.0,133240074889.0,422670000000.0,436050000000.0,-19790000000.0,629150000000.0,939950000000.0,25200000000.0,9500000000.0,0.0,25939999999.0,2018-08-01,233166857175.0,4640.0,4640.0,0.1234480253855982,-0.04396151155758944,0.5179569220083663,0.9693154454764362,-0.8855460956229703,-11.782054430267811,0.24806304290121814,9.2526530625,5040000000.0,185.49801587301587,0
00146861,1,1,033240,자화전자,460781745307.0,283630883723.0,92052245499.0,285670000000.0,168190000000.0,24900000000.0,177150000000.0,445630000000.0,38400000000.0,27889999999.0,45000000000.0,64629999999.0,2018-08-01,257760000000.0,14050.0,14050.0,0.1997740718605711,0.08779015766251277,0.9087867887184455,1.698495748855461,0.42101179391682186,10.351807228915662,0.578417072459215,6.7125,297310000000.0,0.49887322996199246,0
00147082,1,1,049630,재영솔루텍,145859839640.0,15646765761.0,-6877292148.0,51160000000.0,106300000000.0,-36300000000.0,130209999999.0,119059999999.0,-6930000000.0,-15200000000.0,0.0,-17270000000.0,2018-08-01,75854622960.0,1620.0,1620.0,-0.04715000486065254,-2.319968264015223,4.847942643141611,0.4812793979303857,-1.0421250138002136,-2.0896590347107438,0.637112573161743,-10.94583303896104,116980000000.0,0.01778081722516678,1
00147152,1,1,011320,유니크,198353087005.0,88866043229.0,25925666686.0,77320000000.0,89380000000.0,3260000000.0,109490000000.0,235150000000.0,5030000000.0,4170000000.0,0.0,15330000000.0,2018-08-01,90517456075.0,4680.0,4680.0,0.1307046291916116,0.03668442839971243,1.0185831706464579,0.865070485567241,-0.35540106179458825,27.766090820552147,0.3849349609823517,17.99551810636183,238569999999.0,-0.014335415177995303,0
00147222,1,1,000950,전방,413514842730.0,148902505945.0,-8474620913.0,63250000000.0,220990000000.0,-13040000000.0,264610000000.0,182490000000.0,-11460000000.0,-18150000000.0,50000000000.0,7959999999.0,2018-08-01,34860000000.0,20500.0,20500.0,-0.02049411541566698,-0.08757408021606147,0.2341129168966183,0.28621204579392734,-5.776247848537005,-2.673312883435583,0.19102416570771003,-3.0418848167539267,186070000000.0,-0.01924007094104374,0
00147772,1,1,045510,정원엔시스,70032472685.0,34857579844.0,11280000000.0,46480000000.0,28089999999.0,-2750000000.0,35170000000.0,159020000000.0,-4220000000.0,2320000000.0,0.0,-830000000.0,2018-08-01,76980207880.0,2380.0,2380.0,0.16106813835827935,-0.07889245358705976,2.2084209008345863,1.6546813813333814,0.1469208815028209,-27.992802865454546,0.4840913588227896,-18.24175542180095,153380000000.0,0.03677141739470602,0
00147994,1,1,042600,새로닉스,116633451332.0,71572746052.0,13472292041.0,49040000000.0,33450000000.0,1280000000.0,45060000000.0,126220000000.0,-3080000000.0,160000000.0,4000000000.0,7890000000.0,2018-08-01,69323542920.0,5590.0,5590.0,0.11550967485863715,0.01788390233162267,0.9685745866119783,1.4660687593423019,0.05741195317430554,54.15901790625,0.5492278792584376,-22.507643805194807,54400000000.0,1.3202205882352942,0
00148276,1,1,030000,제일기획,2238293234650.0,855988045498.0,1012550000000.0,1889100000000.0,1281290000000.0,128370000000.0,1382310000000.0,3374990000000.0,39090000000.0,156540000000.0,76000000000.0,197290000000.0,2018-08-01,2266312132500.0,20350.0,20350.0,0.45237593731025666,0.1499670476417885,2.647597877586592,1.4743734829741901,0.22361880022278882,17.654530906753916,0.6715018807463133,57.97677494244052,1022950000000.0,2.299271714160027,0
00148364,1,1,003380,하림지주,7033887850957.0,3014748756624.0,1396713067994.0,2045630000000.0,2528070000000.0,333720000000.0,4019140000000.0,6934330000000.0,470650000000.0,464600000000.0,18000000000.0,780000000000.0,2018-08-01,1146406425500.0,12200.0,12200.0,0.19856914093447897,0.11069579157027633,0.38026599164561165,0.8091666765556333,-1.7214749988332128,3.4352344045906746,0.16532331537437647,2.4357939562307447,3679999999.0,1883.328804859872,1
00148443,1,1,002620,제일파마홀딩스,197587507902.0,170438449721.0,21307209092.0,38520000000.0,15369999999.0,520880000000.0,37380000000.0,48240000000.0,5920000000.0,4370000000.0,6000000000.0,8880000000.0,2018-08-01,106247646150.0,23950.0,23950.0,0.10783682287530044,3.056117917363464,0.6233783886436574,2.5061808719912935,0.010729649468097888,0.20397720425049914,2.20248022699005,17.947237525337837,39420000000.0,0.22374429223744285,0
00148461,1,1,001560,제일연마,98981772168.0,72830551507.0,16784537501.0,54029999999.0,22140000000.0,4020000000.0,26150000000.0,82450000000.0,6190000000.0,6300000000.0,18000000000.0,8400000000.0,2018-08-01,63100000000.0,6260.0,6260.0,0.1695720043536087,0.05519661621144835,0.8663946474981071,2.440379403748871,0.4418383518066561,15.696517412935323,0.7653123104912067,10.193861066235865,72040000000.0,0.14450305385896733,0
00148522,1,1,010820,퍼스텍,197157482482.0,80742789661.0,12275842714.0,0.0,0.0,0.0,0.0,0.0,14880000000.0,0.0,0.0,7640000000.0,2018-08-01,213481494600.0,4750.0,4750.0,0.0622641482304419,0.0,2.643969764932643,,0.0,inf,inf,14.346874637096775,136350000000.0,-1.0,0
00148540,1,1,001040,CJ,29325383064000.0,11992168809000.0,8290014308000.0,8333250000000.0,9363260000000.0,1137730000000.0,17333210000000.0,26898600000000.0,2240400000000.0,1325960000000.0,145000000000.0,3359960000000.0,2018-08-01,4113956718000.0,140500.0,140500.0,0.2826907423479445,0.0948727472170126,0.3430536030240433,0.889994510458964,-2.1876652130592493,3.6159341126629343,0.152943153844438,1.836259916979111,124409999999.0,215.20930793518374,0
00148595,1,1,038010,제일테크노스,157904817691.0,70509668987.0,20559631830.0,57770000000.0,67550000000.0,3560000000.0,87400000000.0,153080000000.0,-2480000000.0,5640000000.0,8000000000.0,11390000000.0,2018-08-01,39510000000.0,4330.0,4330.0,0.13020268875033714,0.05048952932478472,0.5603486807927652,0.8552183567727609,-0.7499367248797773,11.098314606741573,0.2581003396916645,-15.931451612903226,141790000000.0,0.0796247972353481,0
00148717,1,1,008000,도레이케미칼,774550000000.0,348750000000.0,83050000000.0,312990000000.0,151560000000.0,19190000000.0,425800000000.0,701650000000.0,37810000000.0,25570000000.0,0.0,58070000000.0,2018-08-01,,,,0.10722354915757537,0.05502508960573477,,2.0651227236737926,,,,,692180000000.0,0.01368141234938891,0
00148896,1,1,010060,OCI,6077824637000.0,3415690000000.0,498489382000.0,2098430000000.0,1214340000000.0,232640000000.0,2662130000000.0,3631630000000.0,480280000000.0,284450000000.0,195000000000.0,647560000000.0,2018-08-01,2456485213000.0,100000.0,100000.0,0.0820177303184011,0.06810922536881274,0.7191768611905647,1.7280415699062865,-0.22947420852233724,10.559169588204952,0.676413955441496,5.114693955609228,2245310000000.0,0.617429219127871,0
00148920,1,1,004910,조광페인트,265062344203.0,181826982781.0,34420378127.0,97390000000.0,59890000000.0,4300000000.0,83240000000.0,201250000000.0,13430000000.0,5170000000.0,25000000000.0,6320000000.0,2018-08-01,102528000000.0,7940.0,7940.0,0.1298576688835095,0.023648855270172412,0.5638767053814504,1.6261479378861246,0.13801107990012484,23.843720930232557,0.509455900621118,7.634251675353686,183380000000.0,0.09744792234703903,0
00148939,1,1,004700,조광피혁,244713604081.0,225655907081.0,34307517778.0,0.0,0.0,0.0,0.0,0.0,32500000000.0,0.0,0.0,32670000000.0,2018-08-01,232719830000.0,34500.0,34500.0,0.14019456706070269,0.0,1.0313039574739091,,0.0,inf,inf,7.160610153846154,198570000000.0,-1.0,0
00148984,1,1,000480,조선내화,999226221711.0,653617504502.0,69123117952.0,353400000000.0,289250000000.0,22690000000.0,345610000000.0,694330000000.0,28450000000.0,-3160000000.0,350000000000.0,66260000000.0,2018-08-01,338800000000.0,84600.0,84600.0,0.0691766453382686,0.034714492564405564,0.5183459709484621,1.2217804667242869,0.022992916174734358,14.93168796826796,0.48795241455791916,11.908611599297013,455720000000.0,0.5235890459053805,0
00148993,1,1,000140,하이트진로홀딩스,4059346912106.0,1134968790925.0,813049109551.0,1128850000000.0,2161280000000.0,-7620000000.0,2924380000000.0,1881220000000.0,331810000000.0,100100000000.0,15000000000.0,190070000000.0,2018-08-01,196561299550.0,8500.0,8500.0,0.20029061993353703,-0.006713840998032816,0.17318652382485555,0.5223062259401836,-9.134707615947892,-25.795446135170604,0.1044860779441001,0.5923911260962599,43690000000.0,42.05836575875487,0
00149026,1,1,000590,CS홀딩스,302433875442.0,269430420723.0,31202535140.0,185550000000.0,24290000000.0,14260000000.0,33000000000.0,120959999999.0,16869999999.0,17040000000.0,50000000000.0,17630000000.0,2018-08-01,85662564400.0,74500.0,74500.0,0.10317142910792725,0.05292646599346193,0.3179394671549329,7.638946068340881,1.7808245768556517,6.007192454417952,0.7081891898206696,5.077804647603901,1789999999.0,66.57541903160637,0
00149266,1,1,023460,CNH,323927312539.0,102377221937.0,0.0,0.0,0.0,2890000000.0,0.0,0.0,16300000000.0,1270000000.0,2000000000.0,0.0,2018-08-01,48732000000.0,1300.0,1300.0,0.0,0.028228935551488425,0.47600432086336814,,0.0,16.86228373702422,inf,2.989693251533742,,,0
00149354,1,1,001630,종근당홀딩스,818863626149.0,640194389539.0,167003291037.0,298640000000.0,128630000000.0,67420000000.0,178670000000.0,450739999999.0,57770000000.0,43500000000.0,90000000000.0,103509999999.0,2018-08-01,329648853800.0,65400.0,65400.0,0.20394518171773351,0.10531176327325943,0.5149199355486044,2.321697893181995,0.36393270784064835,4.889481664194601,0.7313503434368623,5.7062290773758,13219999999.0,33.095310138660764,0
00149655,1,1,028260,삼성물산,49048902937410.0,25151250126386.0,3652055465144.0,12291400000000.0,14458310000000.0,481100000000.0,23897650000000.0,29279050000000.0,1312440000000.0,881270000000.0,200000000000.0,1408100000000.0,2018-08-01,23331875289000.0,123500.0,123500.0,0.07445743424280643,0.019128273846526673,0.92766264785076,0.8501270203779003,-0.49744179823693213,48.49693471003949,0.796879519280851,17.77747957163756,20001560000000.0,0.4638383206109924,0
00149804,1,1,002880,대유에이텍,896203333178.0,210577823540.0,182238595637.0,349620000000.0,512700000000.0,3060000000.0,685630000000.0,1069860000000.0,67120000000.0,18430000000.0,2000000000.0,49550000000.0,2018-08-01,102939120900.0,1050.0,1050.0,0.2033451437753184,0.014531444710362591,0.48884122349401316,0.6819192510239906,-3.264162322956073,33.64023558823529,0.0962173750771129,1.533657939511323,346860000000.0,2.0844144611658884,0
00149947,1,1,001060,JW중외제약,630873130604.0,270776504949.0,188632437957.0,411370000000.0,274540000000.0,-740000000.0,360100000000.0,502920000000.0,33450000000.0,21720000000.0,25700000000.0,26210000000.0,2018-08-01,713467030800.0,35700.0,35700.0,0.2990021746153663,-0.0027328811269625368,2.6348926799774577,1.4983973191520361,0.07186036324973799,-964.1446362162162,1.4186491505607253,21.329358170403587,467470000000.0,0.0758337433418188,1
00150165,1,1,018290,브이티지엠피,74092907911.0,36114056640.0,13940040909.0,32180000000.0,27500000000.0,-13010000000.0,37980000000.0,69860000000.0,-5540000000.0,-6680000000.0,0.0,-8520000000.0,2018-08-01,222692725800.0,8000.0,8000.0,0.18814271570694327,-0.36024753822837224,6.166372501984314,1.1701818181818182,-0.026044856109080864,-17.117042720983857,3.187700054394503,-40.19724292418773,41140000000.0,0.6981040350024308,1
00150244,1,1,000080,하이트진로,3507595838307.0,1217509273471.0,803842807704.0,1111000000000.0,1716630000000.0,12740000000.0,2290090000000.0,1889909999999.0,344910000000.0,87250000000.0,80000000000.0,197440000000.0,2018-08-01,1265911678550.0,18200.0,18200.0,0.22917201546572374,0.010463986006184171,1.0397552660449225,0.6471982896722066,-0.9314156903509673,99.36512390502355,0.6698264354126228,3.6702666740598997,1637190000000.0,0.15436204716557023,0
00150439,1,1,003780,진양산업,46883258545.0,34212542066.0,6645963669.0,16810000000.0,8730000000.0,1660000000.0,12670000000.0,44820000000.0,4079999999.0,1850000000.0,12500000000.0,3030000000.0,2018-08-01,39910000000.0,3080.0,3080.0,0.1417555834482153,0.04852021801822459,1.1665312657273152,1.9255441008018328,0.10373340015033826,24.042168674698797,0.8904506916555109,9.781862747495554,29600000000.0,0.5141891891891892,0
00150633,1,1,013890,지누스,340368616167.0,131539235494.0,179154571007.0,261800000000.0,180170000000.0,45150000000.0,208830000000.0,602750000000.0,29439999999.0,87200000000.0,0.0,75640000000.0,2018-08-01,,,,0.5263545535558389,0.34324359443353664,,1.4530720985735694,,,,,295970000000.0,1.0365239720241917,0
00150828,1,1,002780,진흥기업,313602441217.0,75873924631.0,58046052015.0,0.0,0.0,0.0,0.0,0.0,-11420000000.0,0.0,0.0,23330000000.0,2018-08-01,276897621210.0,1895.0,1895.0,0.18509438826349733,0.0,3.6494437655181904,,0.0,inf,inf,-24.24672690105079,646580000000.0,-1.0,1
00151128,1,1,009680,모토닉,431546721170.0,395710631165.0,27480543366.0,328040000000.0,20910000000.0,12700000000.0,35840000000.0,211530000000.0,18930000000.0,12750000000.0,35000000000.0,22560000000.0,2018-08-01,298650000000.0,9100.0,9100.0,0.06367918470448658,0.032094159215814606,0.7547181614018136,15.688187470109995,0.9784028126569563,23.515748031496063,1.4118564742589703,15.776545166402535,182110000000.0,0.16155071110867048,0
00151368,1,1,129260,인터지스,509181970971.0,242852687218.0,36573670447.0,172630000000.0,133620000000.0,5910000000.0,266330000000.0,501970000000.0,28100000000.0,14910000000.0,12000000000.0,17130000000.0,2018-08-01,89243622000.0,2965.0,2965.0,0.07182829034039585,0.024335740599381584,0.36748047971933395,1.2919473132764556,-1.0499349746248534,15.100443654822335,0.17778676414925196,3.175929608540925,454030000000.0,0.1055877364931832,0
00151863,1,1,012600,청호컴넷,63961238669.0,23687385621.0,4938370438.0,12510000000.0,26939999999.0,-5730000000.0,40270000000.0,34590000000.0,-5410000000.0,-5620000000.0,0.0,-13910000000.0,2018-08-01,23872603200.0,2825.0,2825.0,0.0772087992785148,-0.24190090420616453,1.0078192495348999,0.4643652561419586,-1.1628392499733753,-4.166248376963351,0.6901590980052038,-4.412680813308688,40300000000.0,-0.14168734491315138,0
00152039,1,1,001380,SG충방,197415490274.0,124117933448.0,8357785069.0,48200000000.0,56600000000.0,350000000.0,73300000000.0,143290000000.0,10610000000.0,-1839999999.0,0.0,6609999999.0,2018-08-01,112410357500.0,2480.0,2480.0,0.04233601455184663,0.0028198987066331937,0.905673776361214,0.8515901060070671,-0.22328903277440426,321.17245,0.7844954811919883,10.594755655042412,119570000000.0,0.19837751944467685,0
00152127,1,1,036710,심텍홀딩스,754085650817.0,229763944197.0,96874293997.0,210880000000.0,392700000000.0,9770000000.0,524320000000.0,812440000000.0,129640000000.0,27410000000.0,2000000000.0,71680000000.0,2018-08-01,71536457650.0,2010.0,2010.0,0.1284659029011404,0.042521902355676766,0.31134762201272326,0.5370002546473135,-4.381542087721757,7.322052983623337,0.08805137320909852,0.5518085286177106,3710000000.0,217.98652291105122,1
00152260,1,1,016920,카스,116218524644.0,37135952559.0,41915158168.0,66240000000.0,70680000000.0,1880000000.0,79080000000.0,139410000000.0,3920000000.0,6690000000.0,2000000000.0,7080000000.0,2018-08-01,38868142720.0,1795.0,1795.0,0.36065815063815604,0.05062479539236639,1.046644559830476,0.9371816638370118,-0.3303476601003898,20.674544,0.2788045529015135,9.915342530612245,119709999999.0,0.16456436388910345,1
00152385,1,1,007460,에이프로젠 KIC,266985697009.0,149556098879.0,4296219737.0,214880000000.0,54940000000.0,2340000000.0,117430000000.0,40380000000.0,8070000000.0,3520000000.0,0.0,6440000000.0,2018-08-01,496752364280.0,9670.0,9670.0,0.01609157263902109,0.01564630274217839,3.321511914281095,3.911175828176192,0.19617420470911182,212.28733516239316,12.301940670629024,61.555435474597274,54840000000.0,-0.2636761487964989,1
00152437,1,1,064820,케이프,1323297079954.0,171730407603.0,84692967923.0,33730000000.0,61190000000.0,3140000000.0,1151570000000.0,230560000000.0,-88270000000.0,17620000000.0,0.0,19040000000.0,2018-08-01,68416575640.0,2665.0,2665.0,0.06400147722380228,0.018284472993617622,0.3983952323584004,0.5512338617421148,-16.33873062986875,21.788718356687898,0.29674087283136713,-0.7750829912767645,22660000000.0,9.174757281553399,0
00152589,1,1,027050,코리아나,121097693765.0,77412681005.0,67251836944.0,37480000000.0,25739999999.0,1770000000.0,43690000000.0,111709999999.0,7450000000.0,2170000000.0,5000000000.0,6150000000.0,2018-08-01,250400000000.0,5760.0,5760.0,0.5553519216848811,0.022864471001665446,3.2346121688231797,1.4560994561560257,-0.02480031948881789,141.4689265536723,2.241518216831452,33.61073825503356,117720000000.0,-0.051053346933401245,0
00152686,1,1,007810,코리아써키트,556503135113.0,415371180513.0,27888246105.0,228840000000.0,111680000000.0,29630000000.0,141130000000.0,591600000000.0,34760000000.0,11070000000.0,0.0,73010000000.0,2018-08-01,171959067280.0,7300.0,7300.0,0.050113367464384884,0.0713337886451481,0.41398892207115495,2.0490687679083095,0.5100632457908271,5.803545976375295,0.29066779459093983,4.947038759493671,473120000000.0,0.2504227257355427,0
00152729,1,1,017900,광전자,238229947486.0,206148995238.0,27692697974.0,145680000000.0,21010000000.0,2920000000.0,32080000000.0,177390000000.0,4690000000.0,8280000000.0,5000000000.0,11580000000.0,2018-08-01,142831375795.0,2465.0,2465.0,0.11624356327252858,0.014164512403414075,0.6928550664537584,6.933841028081866,0.7953434556497265,48.91485472431507,0.8051827938158859,30.454451128997867,167090000000.0,0.061643425698725274,0
00152783,1,1,049430,코메론,139135358825.0,119338207791.0,28626436853.0,88090000000.0,16680000000.0,9500000000.0,19800000000.0,68450000000.0,11670000000.0,14730000000.0,13000000000.0,13819999999.0,2018-08-01,76003200000.0,8440.0,8440.0,0.20574523323726368,0.07960568686130756,0.6368723094376137,5.281175059952038,0.8985147993768683,8.000336842105263,1.110346238130022,6.5126992287917735,57590000000.0,0.18857440527869418,0
00152862,1,1,002020,코오롱,3699363238041.0,913935633828.0,458313151779.0,1433920000000.0,2256850000000.0,98520000000.0,2785430000000.0,4405820000000.0,56200000000.0,108990000000.0,50000000000.0,195240000000.0,2018-08-01,502348355250.0,41200.0,41200.0,0.12388974055483667,0.10779752572656684,0.5496539763373977,0.6353634490550989,-2.690384045006784,5.098947982643118,0.11401926434806688,8.938582833629892,52650000000.0,82.68129154795821,0
00152880,1,1,003070,코오롱글로벌,2263440651996.0,465432241338.0,331424317943.0,1139100000000.0,1489670000000.0,15250000000.0,1798009999999.0,3653610000000.0,38510000000.0,72510000000.0,15000000000.0,59410000000.0,2018-08-01,211515574820.0,8530.0,8530.0,0.1464250090457356,0.032765241952641924,0.4544497695560286,0.7646659998523163,-3.1151843099957683,13.869873758688525,0.05789221477388117,5.492484414957154,3158030000000.0,0.15692694496252413,0
00153126,1,1,005740,크라운해태홀딩스,1311341477303.0,492976763911.0,368913528061.0,312710000000.0,501730000000.0,175350000000.0,818360000000.0,948940000000.0,43170000000.0,34200000000.0,10000000000.0,224330000000.0,2018-08-01,216028898850.0,14300.0,14300.0,0.28132529508616955,0.3556962778709322,0.4382131464699236,0.6232635082614155,-2.34065906317052,1.231986876817793,0.22765285355238477,5.0041440548992355,50000000.0,18977.8,1
00153278,1,1,019770,서연탑메탈,206264694193.0,79450519909.0,12673171021.0,108350000000.0,105600000000.0,4270000000.0,126809999999.0,159030000000.0,2120000000.0,7520000000.0,0.0,12960000000.0,2018-08-01,36173250000.0,3080.0,3080.0,0.061441300318424,0.05374414169838935,0.4552928041431528,1.0260416666666667,-0.5103218538284506,8.471487119437938,0.22746179966044142,17.062853773584905,130809999999.0,0.21573274215438976,0
00153339,1,1,015890,태경산업,474559999064.0,263417998021.0,109998356006.0,173530000000.0,158010000000.0,6110000000.0,217069999999.0,563740000000.0,39880000000.0,19590000000.0,20000000000.0,40140000000.0,2018-08-01,217754187500.0,7470.0,7470.0,0.23179019770514925,0.02319507416312876,0.8266488589843446,1.0982216315423075,-0.19995023057363706,35.638983224222585,0.3862670513002448,5.460235393681043,131859999999.0,3.275291976370964,0
00153393,1,1,003240,태광산업,4109516133918.0,3174267713140.0,1034581450892.0,1661380000000.0,710500000000.0,179180000000.0,935250000000.0,2915820000000.0,346740000000.0,241190000000.0,192500000000.0,433860000000.0,2018-08-01,1673440200000.0,1442000.0,1442000.0,0.25175261932981713,0.056447664845116145,0.527189371291127,2.3383251231527096,0.43391451932372604,9.33943632101797,0.5739175257731959,4.826210417027167,1703180000000.0,0.7119858147700184,0
00153524,1,1,011280,태림포장,633207636684.0,312429260508.0,64971196114.0,150610000000.0,269200000000.0,-680000000.0,320780000000.0,565690000000.0,29989999999.0,3310000000.0,800000000.0,29130000000.0,2018-08-01,230119305000.0,3200.0,3200.0,0.10260646326731471,-0.002176492684757957,0.736548505814831,0.5594725111441308,-0.739485980978432,-338.41074264705884,0.40679401262175396,7.67320123400044,328750000000.0,0.7207300380228137,0
00153621,1,1,009310,참엔지니어링,746877917533.0,64874911830.0,74538939845.0,403760000000.0,118350000000.0,14610000000.0,682000000000.0,276340000000.0,40310000000.0,29750000000.0,0.0,27420000000.0,2018-08-01,87804075030.0,1775.0,1775.0,0.0998007011523494,0.2252026182060092,1.3534365219652893,3.4115758343895224,-3.1688734253499486,6.009861398357289,0.31773928866613593,2.1782206655916645,110420000000.0,1.5026263358087304,0
00153755,1,1,004100,태양금속공업,377069520498.0,103821909988.0,51641724172.0,193160000000.0,206000000000.0,-4170000000.0,273250000000.0,469170000000.0,16240000000.0,9980000000.0,500000000.0,5310000000.0,2018-08-01,51563500000.0,1380.0,1380.0,0.13695544552048702,-0.04016493243557144,0.49665335578934966,0.9376699029126213,-1.5532304828027577,-12.365347721822541,0.1099036596542831,3.1750923645320195,350870000000.0,0.3371619118191922,0
